id,placeId,googlePlaceId,descriptorType,targetPlaceId,targetDisplayName,spatialRelationship,straightLineDistanceMeters,travelDistanceMeters,containment
3799,1867,ChIJ-bl-Zxv-9IcRvHhUgj3lSls,area,ChIJL-ipEgP-9IcRe5x7Ismer_A,Harman Park,,,,NEAR
3800,1868,ChIJo3CggAP-9IcRcr3FcamMjWo,landmark,ChIJo0QOdwT-9IcRSozrcEXL5jU,Hermann Heights Park,WITHIN,49.082462,11.932558,
3801,1868,ChIJo3CggAP-9IcRcr3FcamMjWo,landmark,ChIJD8sFMQT-9IcRNvQpP06Gwso,Concord Dormitory,,215.89517,240.20682,
3802,1868,ChIJo3CggAP-9IcRcr3FcamMjWo,landmark,ChIJb-5cMQT-9IcRwE7XHdwyej8,Augustana Dormitory,,230.85097,272.11536,
3803,1868,ChIJo3CggAP-9IcRcr3FcamMjWo,landmark,ChIJNS51XQT-9IcRAakUIVIDzNA,MLC Library,,164.80132,306.69376,
3804,1868,ChIJo3CggAP-9IcRcr3FcamMjWo,area,ChIJo0QOdwT-9IcRsbcFpULPrn8,Hermann Heights Park,,,,OUTSKIRTS
3805,1869,ChIJ7cCTujSA9YcRVKlJ75yV0OM,landmark,ChIJLyeoxjSA9YcRPxpx09jlXAQ,Hutchinson Burich Arena,,99.70094,116.95809,
3806,1869,ChIJ7cCTujSA9YcRVKlJ75yV0OM,landmark,ChIJqfpjHrWB9YcRrU1oHD-XN5g,City of Hutchinson PRCE,BESIDE,15.535205,0.0011444092,
3807,1869,ChIJ7cCTujSA9YcRVKlJ75yV0OM,landmark,ChIJ0YNVo2-A9YcRomuMt-JOG84,Cash Wise Foods Grocery Store,,268.88843,499.17676,
3808,1869,ChIJ7cCTujSA9YcRVKlJ75yV0OM,landmark,ChIJS0DHSeiB9YcRiavXxZi0oaA,Marshalls,,354.35577,491.8317,
3809,1869,ChIJ7cCTujSA9YcRVKlJ75yV0OM,landmark,ChIJg8W95sqB9YcRQiP4nb4DtPk,Caribou Coffee,,289.12726,468.67386,
3810,1869,ChIJ7cCTujSA9YcRVKlJ75yV0OM,area,ChIJqwLohTSA9YcRxRnYvruuG9E,Linden Park,,,,NEAR
3811,1870,ChIJuRg5_0xS9YcR9xbgLB2IyKg,landmark,ChIJgQgtGFNS9YcRCmXR7Eq7gZo,Subway,DOWN_THE_ROAD,142.30481,144.8642,
3812,1870,ChIJuRg5_0xS9YcR9xbgLB2IyKg,landmark,ChIJ8fGBdktS9YcR8JdxzhgUlPU,Dairy Queen Grill & Chill,,277.79584,329.75864,
3813,1870,ChIJuRg5_0xS9YcR9xbgLB2IyKg,landmark,ChIJp0FQUzJS9YcRFp92jmdTvnU,Fischer Laser Eye Center,DOWN_THE_ROAD,93.956276,91.9924,
3814,1870,ChIJuRg5_0xS9YcR9xbgLB2IyKg,landmark,ChIJ05bvCktS9YcRJjxcux3bCCQ,NAPA Auto Parts - Auto & Truck Parts of Olivia,,332.98575,331.49014,
3815,1870,ChIJuRg5_0xS9YcR9xbgLB2IyKg,landmark,ChIJSZ289ExS9YcRzXv8R28wOWA,Olivia Pet Clinic,AROUND_THE_CORNER,216.71672,246.78993,
3816,1870,ChIJuRg5_0xS9YcR9xbgLB2IyKg,area,ChIJaWU0vVJS9YcRyIArVr6rDMw,Rainbow Park,,,,NEAR
3817,1871,ChIJyVpE-QYW9YcRV3utbWsBs_c,landmark,ChIJHWSnmgcW9YcRv9UMnTA8eBI,Sweet Spot Bakery,,357.98224,354.8393,
3818,1871,ChIJyVpE-QYW9YcRV3utbWsBs_c,landmark,ChIJ6eAy-VoX9YcRtWkaomNWsog,Monk's Bar & Grill,,234.30281,311.92987,
3819,1871,ChIJyVpE-QYW9YcRV3utbWsBs_c,landmark,ChIJ0-RX5_0V9YcRP2SP__Ou8j0,St Andrew's Church,,306.97244,408.65842,
3820,1871,ChIJyVpE-QYW9YcRV3utbWsBs_c,landmark,ChIJ67X-gf4V9YcRoukzle6MPrA,Squirrels Bar & Grill,,332.24448,412.8982,
3821,1871,ChIJyVpE-QYW9YcRV3utbWsBs_c,landmark,ChIJdZRZzc4X9YcRUG2Y08T66PA,Memorial Park,,326.75272,410.69043,
3822,1872,ChIJ3Sqt6bXLiocR019_rLTUlv8,area,ChIJ8eoOy0rKiocRQtdV2IxzU4Q,Ramsey Park - Cansayapi Park-,,,,OUTSKIRTS
3823,1873,ChIJXXW4MuEB9YcRfquM__Er12I,landmark,ChIJ-d3TKuEB9YcRhsMcmlj1_38,Alliance Bank,ACROSS_THE_ROAD,44.2294,19.47286,
3824,1873,ChIJXXW4MuEB9YcRfquM__Er12I,landmark,ChIJuUT93eAB9YcRtY6AD-Zc048,Kaiserhoff New Ulm,DOWN_THE_ROAD,138.63019,136.5807,
3825,1873,ChIJXXW4MuEB9YcRfquM__Er12I,landmark,ChIJc7LdHN4B9YcRGd6SXUbhqXU,German Park,,314.53647,399.86707,
3826,1873,ChIJXXW4MuEB9YcRfquM__Er12I,landmark,ChIJA9GgOuEB9YcRIYAwbpeDGtI,Domino's Pizza,DOWN_THE_ROAD,40.304813,38.855423,
3827,1873,ChIJXXW4MuEB9YcRfquM__Er12I,landmark,ChIJwah5Z-AB9YcRDpiiBFrS5pE,Citizens Bank Minnesota,,343.5572,327.25598,
3828,1873,ChIJXXW4MuEB9YcRfquM__Er12I,area,ChIJC4NoM-EB9YcRDxJqXMAPjIg,Schonlau Park,,,,OUTSKIRTS
3829,1874,ChIJ4z5W8Qo29YcRKh0mRdUsBJs,landmark,ChIJQYU25qs19YcRIXHZ0QWQu9M,Birch Coulee County Park,,428.26602,448.9481,
3830,1874,ChIJ4z5W8Qo29YcRKh0mRdUsBJs,area,ChIJ4z5W8Qo29YcRbHErpLXbr-k,Birch Coulee Battlefield,,,,OUTSKIRTS
3831,1875,ChIJG2_FcDsh9ocRkJEh9avOCY4,landmark,ChIJM7AxHW4h9ocRIgOEmDvT2zI,Edina Fire Station 1,AROUND_THE_CORNER,54.812668,112.22452,
3832,1875,ChIJG2_FcDsh9ocRkJEh9avOCY4,landmark,ChIJXXLarXMh9ocRejtZo-_Fbbk,The Waters of Edina,,163.01646,168.25748,
3833,1875,ChIJG2_FcDsh9ocRkJEh9avOCY4,landmark,ChIJi_NE7nMh9ocR5qdSLc3om14,Meetinghouse Church,,310.63412,492.15707,
3834,1875,ChIJG2_FcDsh9ocRkJEh9avOCY4,landmark,ChIJIcKl-5Qh9ocRVxYhbvwyOPs,The Berry Patch Preschool - West Campus,,310.63412,492.15707,
3835,1875,ChIJG2_FcDsh9ocRkJEh9avOCY4,area,ChIJAR5VOXIh9ocRnqOrDy53qmk,Countryside Park,,,,OUTSKIRTS
3836,1875,ChIJG2_FcDsh9ocRkJEh9avOCY4,area,ChIJTx_jXg0h9ocRVxNZWUsP9pA,Countryside,,,,WITHIN
3837,1876,ChIJdeldtsz99YcRVgibej5US3k,landmark,ChIJOVQmQjP89YcRLt74C_5jQmM,Saint Joseph Catholic Church,,163.39743,186.39778,
3838,1876,ChIJdeldtsz99YcRVgibej5US3k,landmark,ChIJafXDjzT89YcREHoSqvrMH08,Waconia Moravian Church,,222.13383,266.95663,
3839,1876,ChIJdeldtsz99YcRVgibej5US3k,landmark,ChIJ8x0N8zP89YcRfVS-f2L5LDI,Emagine Waconia,,322.6995,344.87308,
3840,1876,ChIJdeldtsz99YcRVgibej5US3k,landmark,ChIJU6u0us399YcRoPZ5qhCRd7I,Lola's Lakehouse,,350.00525,471.1059,
3841,1876,ChIJdeldtsz99YcRVgibej5US3k,landmark,ChIJ14SzXjP89YcROOlu8tvVTDA,St. Joseph Catholic STEM School,,168.57472,186.3948,
3842,1876,ChIJdeldtsz99YcRVgibej5US3k,area,ChIJdeldtsz99YcRmk_UrBtS2XI,City Square Park,,,,WITHIN
3843,1878,ChIJb42gQvMg9ocR6KOZhoM4ieQ,landmark,ChIJ6elTU3Ah9ocRJo1ylwrdYIw,Minnehaha Creek Greenway,ACROSS_THE_ROAD,42.95248,46.464325,
3844,1878,ChIJb42gQvMg9ocR6KOZhoM4ieQ,landmark,ChIJN3cuffQg9ocR6rdNz7vin5U,Electric Wire Products Corporation,,168.92021,348.49823,
3845,1878,ChIJb42gQvMg9ocR6KOZhoM4ieQ,landmark,ChIJzd02NZQg9ocRUVqIKqllvwY,Robert B. Hill Co,,293.32047,490.23798,
3846,1878,ChIJb42gQvMg9ocR6KOZhoM4ieQ,landmark,ChIJ-72p2fQg9ocRaMETu4v8J0M,Meadowbrook Self Storage,,221.56462,305.8309,
