id,parkId,campgroundId,credit,title,altText,caption,url
117,,37,"NPS, Jen Prentiss",Trail Creek Tent Campground,Several small tent campgrounds in the cotton wood trees.,Trail Creek Tent Campground,https://www.nps.gov/common/uploads/structured_data/91474264-A92D-1EA7-2260297C93489664.jpg
118,,37,"NPS, Jen Prentiss",Trail Creek RV Campground,A gravel road with several well spaced out camp spots along a red rock background.,Trail Creek RV Campground,https://www.nps.gov/common/uploads/structured_data/914D6D9F-B116-EDB1-3827835F80480B1A.jpg
119,,38,NPS Photo,Bartlett Cove Campground,Bartlett Cove Campground,The Bartlett Cove campground is a walk-in campground along the shore of beautiful Bartlett Cove,https://www.nps.gov/common/uploads/structured_data/3C7919D6-1DD8-B71B-0B62C2488B1DCBA3.jpg
120,,38,NPS Photo,Nice views of the Bartlett Cove Shoreline,Nice views of the Bartlett Cove Shoreline,The campground is located along the shoreline in Bartlett Cove.,https://www.nps.gov/common/uploads/structured_data/3C791AEB-1DD8-B71B-0B6F78ED8FD52601.jpg
121,,38,NPS Photo,A serene location,A serene location,The Bartlett Cove Campground is a serene spot. Where else in the world can you camp in the woods and hear the breathing of whales?,https://www.nps.gov/common/uploads/structured_data/3C791BDB-1DD8-B71B-0BA32104556BF0C2.jpg
122,,38,NPS,Bear-proof food cache,Bear-proof food cache,All food and scented items must be stored in the bear-proof food caches that are found throughout the campground.,https://www.nps.gov/common/uploads/structured_data/3C79513C-1DD8-B71B-0B4C9DDECEE5A574.jpg
123,,38,NPS Photo,Campfire on the beach,Campfire on the beach,There is one designated campfire ring along the shore.,https://www.nps.gov/common/uploads/structured_data/3C795241-1DD8-B71B-0B041AFD6EED047F.jpg
124,,39,NPS,Bay Campground,Tent on sand surrounded by conifer trees and grasses.,Bay Campground,https://www.nps.gov/common/uploads/structured_data/3E24A9DF-0F4B-D9FF-F62F87D96946A8C6.jpg
125,,40,NPS Photo / Wil Marischen,Tent and Car at Bay Creek Campground,A car and tent occupy a campsite surrounded by trees.,"Some campsites are further apart than others, allowing for a higher degree of privacy than developed campgrounds.",https://www.nps.gov/common/uploads/structured_data/65709C1C-D1F3-EDCB-9CC4045AB7C7E475.jpg
126,,40,NPS Photo / Wil Marischen,Bay Creek Front Campsites,"A heavily shaded campsite opens up into a bright, grassy field.",Bay Creek Campground offers basic amenities and plenty of shade.,https://www.nps.gov/common/uploads/structured_data/65273968-A492-BFFA-E99CE38B86204073.jpg
127,,40,NPS Photo / Wil Marischen,Vault Toilet at Bay Creek Campground,A concrete restroom building next to an accessible parking pad.,An accessible restroom can be found near the campground entrance.,https://www.nps.gov/common/uploads/structured_data/65935977-EF38-E675-DF9AC71B80ADED4C.jpg
128,,40,NPS Photo / Wil Marischen,Riverside Campsite at Bay Creek Campground,A shaded campsite right next to the water's edge.,Scenes like this makes it obvious why so many campers return to Bay Creek in summer.,https://www.nps.gov/common/uploads/structured_data/65D999FA-EE51-29A2-92434795CA952E08.jpg
129,,40,NPS Photo / Wil Marischen,Grassy Campsite at Bay Creek,A grassy campsite surrounded by trees.,"A few sites at Bay Creek are further from the river, offering wide and grassy sites.",https://www.nps.gov/common/uploads/structured_data/66F094B4-FD36-CBAF-A9A08D82ABC8A0D5.jpg
130,,40,NPS Photo / Wil Marischen,Grassy Clearing at Bay Creek,A grassy clearing with a shaded campsite in the background.,Most sites at Bay Creek Campground offer partial or full shade.,https://www.nps.gov/common/uploads/structured_data/68EE3F51-D355-2456-DD430ACF04F82295.jpg
131,,41,NPS Photo,Bayside Loop A Site,Bayside Loop A Site,Bayside Loop A Site,https://www.nps.gov/common/uploads/structured_data/5A4A0B37-F735-F998-CEF648F7A0D16FDE.jpg
132,,41,NPS Photo,Bayside Loop A Paved Sites,Bayside Loop A Paved Sites,Bayside Loop A Paved Sites,https://www.nps.gov/common/uploads/structured_data/5A5321FD-DDFD-1FFB-4B80DF0317D153DF.jpg
133,,41,NPS Photo,Bayside Loop A Site grassy,Bayside Loop A Site grassy,Bayside Loop A Site grassy,https://www.nps.gov/common/uploads/structured_data/5A87EF33-C7DE-196B-122A9733964649DB.jpg
134,,42,NPS,Campsite at Bear Creek Horse Camp,campsite located near the entrance of campground,This campground provides access to one of many horse trails in the park.,https://www.nps.gov/customcf/structured_data/upload/20150103_1203191.jpg
135,,42,NPS,Bear Creek Horse Campsite,A picnic table sits under a tree next to a campsite pad.,Bear Creek Horse Camp,https://www.nps.gov/common/uploads/structured_data/9325DAD2-F47E-2163-2A267153DC956A00.jpg
136,,43,NPS Photo,Bear Island Campground Entrance,two dirt paths diverge with palm trees in the background,The entrance to Bear Island Campground,https://www.nps.gov/common/uploads/structured_data/3C87CFFA-1DD8-B71B-0BC0957E39026243.jpg
137,,43,NPS Photo,Campsite in Bear Island Campground,campsite with a picnic table and fire ring,one of the campsites in the Bear Island Campground,https://www.nps.gov/common/uploads/structured_data/3C87D16C-1DD8-B71B-0B249E8885967007.jpg
138,,44,Diana Pray,Beaver Creek Backpacking Sites,A campsite in a forest with four people standing to the left of two tents set up.,Beaver Creek Site 3,https://www.nps.gov/common/uploads/structured_data/E1D0F055-C0DC-D052-A566DC3470D4F8E0.jpeg
139,,45,NPS / Paul Brown,Aerial View of Washington Harbor and Beaver Island,Aerial View of Washington Harbor and Beaver Island.,Beaver Island is located in the center of Washington Harbor.,https://www.nps.gov/common/uploads/structured_data/3C802F23-1DD8-B71B-0B681A0ACFF92DE5.jpg
140,,45,NPS / Marty Olgren,Beaver Island Dock,L Shaped Dock along Lake Superior,Beaver Island is a popular water access-only campground.,https://www.nps.gov/common/uploads/structured_data/118C3320-CCCD-908E-795691AA221C18C0.jpg
141,,45,Tom Brown,Paddlers at Beaver Island Shelter,Two kayaks rest in front of a campground shelter.,Where will your Isle Royale paddles take you?,https://www.nps.gov/common/uploads/structured_data/1197DAEA-ACF9-1E84-906636BD62214BE9.jpg
142,,46,NPS Photo,Beehive Campground 1,Primitive campground with regulation sign. RV,The Beehive campground has 21 sites.,https://www.nps.gov/common/uploads/structured_data/9F005994-FA4D-6569-647547030B27E494.jpg
143,,46,NPS Photo,Beehive campground 2,Twenty-one campsites on dirt grounds with sandstone cliffs above.,Campers must pack out what they bring in.,https://www.nps.gov/common/uploads/structured_data/9F0BCF7B-EBFD-F0CA-FA6FD71FEB43F7F0.jpg
144,,46,NPS Photo,Beehive campground 3,Two RVs and a black truck on rugged road. Mountain and cliffs in background.,A quick hike up the beehives gets you a pretty good view of the small campground and the iconic scenery.,https://www.nps.gov/common/uploads/structured_data/9F2ABE2B-D8DC-66CD-7F6548AB8E35EF2B.jpg
145,,47,NPS Photo,Belle Campground Information Board,Belle Campground information board is shown in front of a trail and a Joshua tree.,Located off Pinto Basin Road in the northern end of the park. Belle has 18 campsites.,https://www.nps.gov/common/uploads/structured_data/3C86D137-1DD8-B71B-0BD13CD522E0517F.jpg
146,,47,NPS photo,Belle Campsite,"A campground with a picnic table, a grill and a Joshua tree.",Belle Campground offers great view to the west - making it a great place to watch the sunset.,https://www.nps.gov/common/uploads/structured_data/3C86D2E7-1DD8-B71B-0B92AB4441AF3055.jpg
147,,47,NPS Photo,Belle Campground View,Under a large rock in the distance you can see a pit toilet and road.,Belle Campground offers great view to the west - making it a great place to watch the sunset.,https://www.nps.gov/common/uploads/structured_data/3C86D4B9-1DD8-B71B-0BA78DFA7E74199B.jpg
148,,47,NPS Photo,Facility at Belle Campground,A paved path leads to a vault toilet.,Belle has vault toilets and no running water.,https://www.nps.gov/common/uploads/structured_data/3C87B4CA-1DD8-B71B-0BF47C09DDA77541.jpg
149,,47,NPS Photo,Campsite at Belle,"A post with the number ""15"". In the background, a picnic table and charcoal grill are in a campsite.",There are 18 sites at Belle Campground. Campsites are surrounded by large boulders.,https://www.nps.gov/common/uploads/structured_data/3C87B780-1DD8-B71B-0B44F67ECAF9346D.jpg
150,,48,NPS,The Belle Fourche Campground,"A peaceful, quiet campground with tents, fire grates and picnic benches.",The Belle Fourche Campground,https://www.nps.gov/common/uploads/structured_data/3C80AA75-1DD8-B71B-0B817B3C29C08D4F.jpg
151,,48,NPS Photo / Avery Locklear,Campground in Fall,Campground with Devils Tower in the background,September is a beautiful time to camp at Devils Tower National Monument!,https://www.nps.gov/common/uploads/structured_data/27401407-1DD8-B71B-0B783051867565C3.jpg
152,,48,NPS Photo,Group Site,Several tents set up in a group site,The three group sites are great for large gatherings,https://www.nps.gov/common/uploads/structured_data/2749E449-1DD8-B71B-0BD88CA92DC9690A.jpg
153,,48,NPS Image / Joe Bruce,Campground Map,A map of the campground area,"The campground is separated into two loops, with basic services available throughout.",https://www.nps.gov/common/uploads/structured_data/2B834DC7-B585-8F60-6B35B7EC1DBBEC7B.png
154,,49,NPS / Paul Brown,Aerial View of Belle Isle,Aerial view of Belle Isle and surrounding waterways.,Belle Isle sits off the main island of Isle Royale and offers boaters and paddlers a hub to explore the northeast waterways.,https://www.nps.gov/common/uploads/structured_data/3C80308D-1DD8-B71B-0B9CE93BA163FA54.jpg
155,,49,NPS / Mike Ausema,"Belle Island Campground Shelter #1",A shelter sits along trees across a field with a blue sky above,Relax at Belle Island Campground,https://www.nps.gov/common/uploads/structured_data/11C5E4C3-992C-26AB-C144A0BD65F9FF06.jpg
156,,50,NPS,Benchmark Individual Backpacking Site,Tent set up on sand.,Benchmark Site 1,https://www.nps.gov/common/uploads/structured_data/E6A9B06E-99B8-0962-A442CF8CE09FE125.png
157,,51,NPS Photo,Camping at Bicentennial,Campers make use of the food storage boxes and picnic tables at the campground.,Settling into the campground.,https://www.nps.gov/common/uploads/structured_data/CD83477D-1DD8-B71B-0B4DD961D23A8721.jpg
158,,51,NPS Photo,Picnic table,Campers sit contentedly at the picnic table with a gray sky above them.,"Gray skies, happy campers.",https://www.nps.gov/common/uploads/structured_data/CDB7D5C0-1DD8-B71B-0B78246DC3E03322.jpg
159,,51,NPS Photo,Setting up camp,"Campers set up a tent in a dry, grassy field with green cypresses behind them.",Setting up camp.,https://www.nps.gov/common/uploads/structured_data/CDD849DE-1DD8-B71B-0BF112C422227372.jpg
160,,51,NPS Photoe,View of the Golden Gate Bridge,The view of the Golden Gate Bridge from the campground.,View of the Golden Gate,https://www.nps.gov/common/uploads/structured_data/CDF4975C-1DD8-B71B-0BEFF5BA1B26DD0E.jpg
161,,51,NPS Photo,Enjoying the campsite,Campers have their tent set up next to a picnic table covered in food and supplies.,Ready to relax,https://www.nps.gov/common/uploads/structured_data/D37FA7CA-1DD8-B71B-0B92DFC568B4C600.jpg
162,,52,NPS Photo,Big Creek Campground,A wooded campsite with gravel tent pad,Big Creek Campground is located in a remote portion of Great Smoky Mountains National Park.,https://www.nps.gov/common/uploads/structured_data/F101F578-FAC7-E0B2-D2743A2903052A13.jpg
163,,53,NPS Photo,Big Meadows Campground,A small pop-up camper is parked in a campground with green trees overhead.,Come relax under the shade of verdant trees in the campground at Big Meadows.,https://www.nps.gov/common/uploads/structured_data/CDCBBE90-F13C-885E-08EA51066F851B02.jpg
164,,54,NPS / Grace Kirk,Big Seboeis Campsite,A picnic table in a small clearing surrounded by trees by a river,Big Seboeis campsites is one of several river-accessible sites along the East Branch,https://www.nps.gov/common/uploads/structured_data/4D3C8494-F2C8-078C-641E36685BE9C817.jpg
165,,54,NPS / Gin Majka,Big Seboeis,A clearing in the woods along the river with two picnic tables,Big Seboeis has plenty of space for campers after a long day of paddling,https://www.nps.gov/common/uploads/structured_data/4D4CF125-E2A0-FA82-E01E30F3ABD546B7.jpg
166,,54,NPS / Gin Majka,Boats on the Big Seboeis,Three large canoes pulled up on shore near a sign for Big Seboeis Campsite,Big Seboeis is a perfec spot to camp and rest after a long day of paddling,https://www.nps.gov/common/uploads/structured_data/4D576CDB-BD2F-22F0-00FB8FB5FD23B777.jpg
167,,54,NPS/Grace Kirk,Big Seboeis Campsite,A group of campers with their canoes along the shore of a river. A shaded forest is behind them.,Paddle or hike to this campsite for a spectacular view of the East Branch of the Penobscot River.,https://www.nps.gov/common/uploads/structured_data/C9BB68D6-01E3-2C78-A46A3FD4A5E10BD7.jpg
168,,54,NPS/R.Wang,Toilet,A wooden outhouse is tucked in the woods approximately 200ft off the main dirt trail.,A pit toilet outhouse is available for use by following a trail approximately 200ft away from the campsite.,https://www.nps.gov/common/uploads/structured_data/C9CEC9F9-E886-46A8-346103A0969F9916.jpg
169,,55,NPS / R.Wang,Big Spring Brook Campsite,A wooden sign marking a primitive campsite next to a flowing river. Exposed roots line the cut bank.,Adventurous paddlers floating down the East Branch of the Penobscot River may stop here to camp.,https://www.nps.gov/common/uploads/structured_data/CE7A46DE-0B10-A00F-77435E8692624D1D.jpg
170,,55,NPS / R.Wang,Boat to Big Spring Brook Campsite,A green canoe with camping gear on the short gravel shore with the flowing river behind it.,Paddle to camp at Big Spring Brook Campsite.,https://www.nps.gov/common/uploads/structured_data/CF3B3092-F223-026A-3FDFAD15DC3FD2AC.jpg
171,,56,NPS / Rebecca Wang,Big Spring Brook,Side view of a log cabin in the woods with snow on the ground.,Big Spring Brook Hut in the winter.,https://www.nps.gov/common/uploads/structured_data/FA7CAC00-F71C-9E8B-A33A0A0C62EF91E4.jpg
172,,56,NPS / Rebecca Wang,Kitchen at Big Spring Brook Hut,"Kitchen area with a counter, cabinets, and sink. A door and windows bring light into the hut.",Big Spring Brook Hut kitchen area.,https://www.nps.gov/common/uploads/structured_data/FA141141-F23E-80E5-3DB30747FD037653.jpg
173,,56,NPS / Rebecca Wang,Big Spring Brook Hut stove,A black wood stove and dried kindling and logs ready for visitors inside the hut.,Use the wood stove in the hut to stay warm during the cold winter.,https://www.nps.gov/common/uploads/structured_data/1EA3026B-A7A9-5F01-7E36A876E124BC6F.jpg
174,,56,NPS / Rebecca Wang,Big Spring Brook Hut Living Space,Wooden dining table with card games and green bunk beds behind. Kitchen is in the background,Enjoy a meal and play some games next to the wood stove during the cold winter. Games are provided in the huts for visitor use.,https://www.nps.gov/common/uploads/structured_data/FA371438-D923-B274-927E5672031E6330.jpg
175,,56,NPS / Rebecca Wang,Kitchen Use Procedures,Close up of kitchen use procedures posted inside the hut with a plastic wash bin for visitor use.,Please follow the principles of Leave No Trace and keep all liquids out of the sink.,https://www.nps.gov/common/uploads/structured_data/1EA7AA0D-BE82-A482-396173F917CF2AFF.jpg
176,,56,NPS / Rebecca Wang,Big Spring Brook Hut cookware for public use,Plastic tubs and a silver pot on a silver industrial kitchen table sit ready for visitors to use.,The hut is supplied with cookware for public use. Please return items back in their original storage before leaving.,https://www.nps.gov/common/uploads/structured_data/FAE202E5-F39E-4E79-299F1CE2B55D974F.jpg
177,,56,NPS / Rebecca Wang,Cookware,A zoomed in image of metal pots and pans in a blue tote.,Pots and pans are provided for use. They are located in the blue tote in the kitchen space. Please clean and dry everything before leaving the huts.,https://www.nps.gov/common/uploads/structured_data/1EE5AF4E-9BEE-FEEC-CD2B7584E47B35A9.jpg
